Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
2884,-10.24, 5.14, 0.59, -60.14, -50.44, 989.86;
2892,-10.26, 5.14, 0.59, -60.14, -48.98, 991.31;
2900,-10.28, 5.13, 0.59, -66.44, -41.71, 991.31;
2907,-10.29, 5.13, 0.59, -65.96, -50.92, 990.34;
2915,-10.31, 5.13, 0.59, -58.68, -50.44, 984.04;
2923,-10.33, 5.13, 0.59, -57.23, -46.07, 988.40;
2931,-10.35, 5.13, 0.59, -60.14, -49.95, 990.83;
2939,-10.36, 5.12, 0.59, -57.23, -52.86, 997.62;
2947,-10.38, 5.12, 0.59, -61.59, -48.50, 992.77;
2955,-10.39, 5.12, 0.58, -63.53, -49.47, 995.19;
2963,-10.40, 5.12, 0.58, -67.90, -48.98, 993.74;
2970,-10.42, 5.11, 0.58, -61.59, -44.13, 991.31;
2978,-10.43, 5.11, 0.58, -61.59, -41.71, 995.68;
2986,-10.45, 5.11, 0.58, -65.47, -46.56, 993.74;
2994,-10.46, 5.11, 0.59, -63.05, -48.01, 991.80;
3002,-10.47, 5.11, 0.59, -62.08, -50.44, 990.83;
3010,-10.49, 5.10, 0.59, -62.56, -49.95, 995.68;
3018,-10.50, 5.11, 0.58, -63.53, -49.95, 990.83;
3026,-10.52, 5.10, 0.58, -61.59, -50.92, 992.77;
3034,-10.53, 5.10, 0.58, -59.17, -46.56, 992.28;
3041,-10.55, 5.10, 0.58, -66.44, -49.95, 993.74;
3049,-10.56, 5.10, 0.58, -60.62, -42.68, 990.83;
3057,-10.57, 5.09, 0.58, -63.53, -52.86, 993.25;
3065,-10.58, 5.09, 0.58, -63.05, -44.62, 988.89;
3073,-10.59, 5.09, 0.58, -64.99, -48.01, 992.77;
3081,-10.60, 5.09, 0.58, -58.20, -42.19, 994.71;
3089,-10.61, 5.09, 0.58, -62.08, -47.04, 991.31;
3097,-10.62, 5.09, 0.58, -61.11, -41.22, 985.98;
3105,-10.64, 5.09, 0.58, -65.96, -48.98, 987.43;
3113,-10.66, 5.09, 0.58, -67.90, -50.44, 991.31;
3120,-10.67, 5.09, 0.58, -63.05, -49.47, 991.31;
3128,-10.67, 5.09, 0.58, -65.47, -47.53, 993.25;
3136,-10.67, 5.09, 0.58, -62.08, -45.10, 990.83;
3144,-10.68, 5.09, 0.58, -60.14, -43.65, 994.22;
3152,-10.68, 5.08, 0.58, -61.11, -47.53, 986.46;
3160,-10.69, 5.08, 0.58, -62.08, -45.10, 990.83;
3168,-10.70, 5.08, 0.58, -55.77, -49.95, 992.77;
