Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
2545,19.47, 3.52, 2.25, -64.99, -23.76, 985.98;
2553,19.35, 3.53, 2.25, -70.32, -32.98, 994.22;
2561,19.24, 3.54, 2.24, -71.29, -23.76, 988.40;
2568,19.13, 3.54, 2.24, -69.35, -28.13, 988.89;
2576,19.02, 3.55, 2.23, -72.26, -22.79, 992.28;
2584,18.90, 3.56, 2.23, -71.29, -30.07, 992.77;
2592,18.78, 3.56, 2.22, -65.47, -27.64, 992.77;
2600,18.66, 3.57, 2.22, -64.50, -22.79, 992.28;
2608,18.55, 3.57, 2.21, -72.26, -23.76, 990.34;
2616,18.44, 3.58, 2.20, -75.17, -28.61, 994.22;
2623,18.34, 3.59, 2.20, -64.99, -30.07, 993.74;
2632,18.23, 3.60, 2.19, -70.81, -24.25, 990.34;
2639,18.12, 3.60, 2.18, -67.41, -31.04, 990.34;
2647,18.02, 3.61, 2.18, -70.81, -29.58, 988.40;
2655,17.91, 3.62, 2.17, -69.35, -30.07, 994.71;
2663,17.81, 3.63, 2.17, -74.69, -28.61, 992.28;
2671,17.70, 3.63, 2.17, -69.84, -26.19, 990.83;
2679,17.59, 3.64, 2.17, -72.75, -27.64, 995.68;
2687,17.48, 3.65, 2.17, -67.41, -28.13, 991.80;
2695,17.37, 3.66, 2.17, -68.38, -25.70, 992.77;
2702,17.26, 3.66, 2.17, -67.90, -30.07, 992.28;
2710,17.15, 3.67, 2.18, -65.96, -27.16, 989.37;
2718,17.04, 3.68, 2.18, -69.35, -25.22, 992.28;
2726,16.93, 3.68, 2.19, -66.93, -27.16, 993.25;
2734,16.82, 3.69, 2.19, -69.84, -32.01, 995.19;
2742,16.71, 3.70, 2.20, -70.32, -24.73, 1002.47;
2750,16.61, 3.71, 2.21, -66.44, -17.46, 1017.99;
2758,16.50, 3.72, 2.20, -70.32, -23.76, 1014.59;
2766,16.40, 3.74, 2.20, -61.11, -25.22, 1013.14;
2774,16.30, 3.77, 2.21, -184.78, -16.00, 687.23;
2781,16.20, 3.79, 2.19, -64.99, -51.41, 1026.23;
2789,16.10, 3.82, 2.17, -57.71, 0.00, 1015.56;
2797,15.99, 3.85, 2.18, 65.47, 100.39, 1835.68;
2805,15.88, 3.87, 2.15, 36.86, 41.71, 967.06;
2813,15.77, 3.88, 2.10, 55.77, -76.63, 1054.85;
2821,15.67, 3.92, 2.00, 207.57, -434.55, 1251.75;
2829,15.56, 3.90, 1.98, 199.81, 75.66, 1043.69;
2837,15.44, 3.87, 1.96, 283.23, -5.33, 1041.27;
2844,15.32, 3.84, 2.01, 266.74, 112.52, 1006.83;
